user_id,profile_source,has_profile,university_name,school_tier,class_year,major_name,major_cat,mentor_booked,live_resume_used,resume_tool_used,course_previews,target_co_searches,logins,content_views,forum_posts,total_events,intent_events,intent_ratio,tenure_days,days_since_active,email_open_rate,email_click_rate,has_email_record,upgraded
U100996,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,0,6,6,2,9,0,24,13,0.542,208,0,0.578,0.22,1,0
U101043,resume_template_form,1,Temple University,non_target,junior,History,other,0,0,0,1,4,9,9,1,24,5,0.208,208,0,0.573,0.202,1,0
U100092,resume_template_form,1,University of Chicago,target,senior,Political Science,other,0,0,1,4,5,10,20,0,40,10,0.25,199,5,0.712,0.356,1,1
U100928,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,3,6,4,6,0,19,9,0.474,162,28,0.511,0.204,1,0
U101547,self_completed_profile,1,Boston College,semi_target,freshman,Communications,other,0,1,0,1,0,5,6,0,13,2,0.154,204,5,0.41,0.212,1,0
U100419,resume_template_form,1,San Diego State,non_target,senior,Statistics,stem,0,0,0,0,0,8,2,0,10,0,0.0,144,53,0.149,0.053,1,0
U101384,self_completed_profile,1,New York University,target,junior,Mathematics,stem,0,1,1,2,4,8,16,1,33,8,0.242,193,2,0.748,0.341,1,0
U100584,info_session_registration,1,University of Michigan,target,senior,Mathematics,stem,1,1,0,7,6,16,21,5,57,15,0.263,205,1,0.659,0.341,1,0
U101335,self_completed_profile,1,Harvard University,target,sophomore,Finance,finance_econ,0,0,1,2,0,6,19,2,30,3,0.1,197,6,0.561,0.262,1,1
U100880,resume_workshop_registration,1,University of Chicago,target,sophomore,Finance,finance_econ,0,0,0,2,5,11,18,3,39,7,0.179,190,18,0.608,0.311,1,0
U100294,resume_template_form,1,San Diego State,non_target,sophomore,Psychology,other,0,0,0,1,3,7,16,1,28,4,0.143,186,15,0.438,0.197,1,0
U101923,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,13,11,3,27,0,0.0,186,22,0.404,0.185,1,0
U102001,resume_template_form,1,UT Austin,semi_target,junior,Finance,finance_econ,0,0,0,1,0,16,14,2,33,1,0.03,205,1,0.392,0.205,1,0
U100572,resume_workshop_registration,1,Ohio State University,semi_target,junior,Economics,finance_econ,0,0,0,0,1,14,24,1,40,1,0.025,199,3,0.554,0.327,1,0
U101448,self_completed_profile,1,University of Virginia,semi_target,freshman,Psychology,other,0,0,0,0,0,13,10,0,23,0,0.0,197,1,0.435,0.18,1,0
U101892,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,2,1,0,3,0,0.0,36,125,0.204,0.113,1,0
U100277,email_capture,1,University of Illinois,semi_target,freshman,Finance,finance_econ,0,0,0,1,0,11,14,3,29,1,0.034,190,0,0.543,0.217,1,0
U101151,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,7,13,0,20,0,0.0,205,2,0.415,0.15,1,0
U100550,resume_workshop_registration,1,University of Nevada,non_target,junior,Communications,other,0,0,0,2,11,13,13,0,39,13,0.333,203,2,0.665,0.296,1,0
U100662,resume_template_form,1,Emory University,semi_target,senior,Accounting,finance_econ,1,0,1,2,1,8,10,3,26,5,0.192,197,4,0.481,0.238,1,0
U101187,email_capture,1,University of Nevada,non_target,sophomore,Accounting,finance_econ,1,1,1,8,7,5,7,0,30,18,0.6,178,10,0.619,0.327,1,1
U101158,self_completed_profile,1,University of Illinois,semi_target,senior,History,other,1,1,0,2,2,5,6,0,17,6,0.353,171,3,0.346,0.166,1,0
U101616,self_completed_profile,1,Boston College,semi_target,senior,Economics,finance_econ,0,0,1,2,5,6,15,2,31,8,0.258,208,0,0.692,0.369,1,0
U100291,resume_template_form,1,University of Nevada,non_target,junior,Computer Science,stem,0,0,0,0,0,8,9,0,17,0,0.0,185,3,0.341,0.17,1,0
U100856,resume_template_form,1,Boston College,semi_target,freshman,Finance,finance_econ,0,0,1,1,0,5,21,2,30,2,0.067,190,12,0.527,0.262,1,0
U101871,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,11,10,0,21,0,0.0,196,7,0.273,0.11,1,0
U101009,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,8,19,2,29,0,0.0,204,0,0.347,0.208,1,0
U100867,resume_workshop_registration,1,Temple University,non_target,sophomore,Political Science,other,0,0,0,1,0,11,12,0,24,1,0.042,201,3,0.375,0.201,1,0
U100711,resume_template_form,1,University of Kansas,non_target,junior,Political Science,other,0,0,0,0,1,6,10,1,18,1,0.056,206,0,0.604,0.311,1,0
U101634,self_completed_profile,1,University of Kansas,non_target,freshman,History,other,0,0,1,2,7,8,6,0,24,10,0.417,194,14,0.377,0.137,1,0
U100826,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,1,1,3,2,5,13,1,27,8,0.296,204,5,0.674,0.387,1,0
U100031,self_completed_profile,1,Emory University,semi_target,sophomore,Communications,other,1,0,0,0,0,10,13,0,24,1,0.042,203,4,0.303,0.136,1,0
U101456,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,7,16,1,24,0,0.0,193,0,0.0,0.0,0,0
U101610,info_session_registration,1,Cornell University,target,senior,Economics,finance_econ,1,0,0,1,2,10,15,2,31,4,0.129,196,1,0.531,0.197,1,0
U100552,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,0,0,3,9,14,0,27,4,0.148,205,1,0.57,0.279,1,0
U100607,info_session_registration,1,Emory University,semi_target,junior,Economics,finance_econ,1,0,1,6,4,15,26,6,59,12,0.203,207,1,0.709,0.288,1,0
U101676,info_session_registration,1,University of Virginia,semi_target,senior,Accounting,finance_econ,0,0,0,4,6,19,11,0,40,10,0.25,195,1,0.6,0.295,1,1
U100597,info_session_registration,1,University of Illinois,semi_target,junior,Finance,finance_econ,0,1,1,4,8,8,11,0,33,14,0.424,201,5,0.75,0.331,1,1
U101185,email_capture,1,University of Chicago,target,senior,Mathematics,stem,0,0,0,2,1,4,12,2,21,3,0.143,195,4,0.651,0.266,1,0
U101203,resume_template_form,1,Harvard University,target,junior,Communications,other,1,0,0,1,4,10,24,3,43,6,0.14,199,6,0.68,0.273,1,0
U101133,resume_template_form,1,San Diego State,non_target,sophomore,Political Science,other,0,0,1,3,5,10,19,1,39,9,0.231,208,1,0.78,0.416,1,0
U100298,resume_workshop_registration,1,University of Chicago,target,senior,Political Science,other,0,0,0,1,4,13,25,6,49,5,0.102,197,2,0.949,0.512,1,0
U101455,resume_template_form,1,Ohio State University,semi_target,freshman,History,other,0,0,0,0,0,1,7,0,8,0,0.0,177,10,0.312,0.178,1,0
U101091,email_capture,1,University of Kansas,non_target,junior,Finance,finance_econ,0,0,0,2,4,5,8,0,19,6,0.316,147,40,0.44,0.183,1,0
U101366,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,14,12,0,26,0,0.0,207,1,0.238,0.099,1,0
U100829,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,1,0,2,0,0.0,1,35,0.223,0.101,1,0
U100113,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,1,6,9,1,18,2,0.111,193,3,0.485,0.175,1,0
U100974,resume_template_form,1,University of Illinois,semi_target,freshman,Computer Science,stem,0,0,0,1,0,5,1,0,7,1,0.143,173,22,0.48,0.261,1,0
U100782,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,1,7,8,0,16,1,0.062,192,9,0.26,0.113,1,0
U101609,resume_workshop_registration,1,Ohio State University,semi_target,senior,Finance,finance_econ,1,1,1,3,3,13,20,6,48,9,0.188,205,2,0.689,0.387,1,1
U100144,self_completed_profile,1,San Diego State,non_target,freshman,Communications,other,0,0,1,1,0,12,17,4,35,2,0.057,190,8,0.559,0.207,1,0
U101349,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,2,2,2,6,0,13,5,0.385,184,5,0.454,0.261,1,0
U100296,self_completed_profile,1,San Diego State,non_target,junior,Economics,finance_econ,0,0,0,2,1,1,1,1,6,3,0.5,135,7,0.324,0.183,1,0
U101793,resume_template_form,1,Ohio State University,semi_target,senior,Economics,finance_econ,0,0,0,3,0,9,11,1,24,3,0.125,183,17,0.573,0.318,1,1
U101425,resume_workshop_registration,1,University of Illinois,semi_target,junior,Finance,finance_econ,1,1,1,2,3,10,12,1,31,8,0.258,200,5,0.707,0.27,1,1
U100923,resume_template_form,1,Arizona State University,non_target,freshman,History,other,0,0,0,1,0,8,13,0,22,1,0.045,203,3,0.525,0.19,1,0
U101139,resume_template_form,1,Arizona State University,non_target,junior,History,other,0,0,1,3,7,16,19,2,48,11,0.229,198,11,0.567,0.199,1,0
U100949,resume_workshop_registration,1,San Diego State,non_target,junior,Psychology,other,0,0,0,0,0,4,8,0,12,0,0.0,201,4,0.373,0.206,1,0
U101094,resume_template_form,1,Cornell University,target,senior,Mathematics,stem,0,0,0,3,8,21,28,3,63,11,0.175,205,2,0.776,0.459,1,0
U102003,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,1,1,5,13,1,22,3,0.136,170,6,0.662,0.253,1,0
U101321,self_completed_profile,1,Boston College,semi_target,junior,Political Science,other,0,0,1,5,4,7,14,2,33,10,0.303,200,7,0.0,0.0,0,0
U100549,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,2,10,13,1,27,3,0.111,202,1,0.507,0.268,1,0
U100854,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,0,4,2,0,7,1,0.143,160,33,0.346,0.193,1,0
U100116,resume_template_form,1,UT Austin,semi_target,freshman,History,other,0,1,0,0,1,5,11,1,19,2,0.105,198,11,0.439,0.252,1,0
U100295,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,1,6,0,7,0,0.0,129,5,0.09,0.043,1,0
U100983,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,1,0,7,11,0,20,2,0.1,207,1,0.464,0.198,1,0
U100783,resume_template_form,1,University of Nevada,non_target,junior,Psychology,other,0,0,1,0,2,5,8,1,17,3,0.176,201,4,0.361,0.202,1,0
U101564,info_session_registration,1,Temple University,non_target,junior,History,other,0,1,1,2,0,11,14,1,30,4,0.133,190,7,0.551,0.325,1,0
U100327,resume_template_form,1,Kent State University,non_target,sophomore,Communications,other,0,0,1,1,5,12,17,3,39,7,0.179,201,3,0.744,0.41,1,0
U101831,info_session_registration,1,University of Virginia,semi_target,sophomore,Psychology,other,0,0,1,1,3,8,8,1,22,5,0.227,203,2,0.0,0.0,0,0
U101213,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,2,2,9,7,0,21,5,0.238,200,7,0.493,0.213,1,0
U100027,email_capture,1,San Diego State,non_target,freshman,Computer Science,stem,0,0,0,0,0,2,4,0,6,0,0.0,185,5,0.276,0.141,1,0
U101637,self_completed_profile,1,New York University,target,junior,Communications,other,1,0,1,6,11,2,1,0,22,19,0.864,193,10,0.705,0.258,1,1
U101420,resume_workshop_registration,1,University of Michigan,target,junior,History,other,1,1,0,5,1,20,18,3,49,8,0.163,207,1,0.551,0.314,1,1
U101462,email_capture,1,University of Michigan,target,senior,Economics,finance_econ,0,0,1,2,6,12,14,1,36,9,0.25,194,2,0.633,0.373,1,0
U100155,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,0,3,1,0,5,1,0.2,148,45,0.382,0.225,1,0
U100973,email_capture,1,University of Kansas,non_target,senior,Computer Science,stem,0,0,0,0,0,7,4,0,11,0,0.0,183,8,0.284,0.119,1,0
U100405,email_capture,1,Ohio State University,semi_target,junior,Economics,finance_econ,0,0,0,2,0,6,10,1,19,2,0.105,197,0,0.29,0.122,1,0
U101736,resume_template_form,1,Arizona State University,non_target,junior,Psychology,other,0,0,0,1,2,8,15,3,29,3,0.103,206,0,0.546,0.204,1,0
U101144,resume_template_form,1,Arizona State University,non_target,sophomore,History,other,0,0,0,0,0,6,1,0,7,0,0.0,174,17,0.231,0.102,1,0
U100057,resume_workshop_registration,1,Harvard University,target,senior,Communications,other,0,0,1,1,1,7,17,3,30,3,0.1,173,17,0.662,0.277,1,0
U101796,resume_template_form,1,San Diego State,non_target,sophomore,Accounting,finance_econ,1,0,0,1,4,6,6,0,18,6,0.333,185,21,0.482,0.286,1,0
U100121,info_session_registration,1,Arizona State University,non_target,sophomore,Mathematics,stem,0,0,0,1,2,13,13,2,31,3,0.097,192,4,0.275,0.137,1,0
U100611,email_capture,1,University of Kansas,non_target,junior,Statistics,stem,0,0,0,0,0,7,3,0,10,0,0.0,195,12,0.112,0.045,1,0
U101536,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,0,3,2,3,5,0,14,6,0.429,182,22,0.396,0.157,1,0
U100932,resume_workshop_registration,1,Kent State University,non_target,sophomore,Communications,other,0,0,0,0,1,7,16,2,26,1,0.038,200,6,0.486,0.265,1,0
U101161,info_session_registration,1,University of Nevada,non_target,sophomore,Psychology,other,0,0,0,1,0,7,6,0,14,1,0.071,177,14,0.375,0.212,1,0
U101913,self_completed_profile,1,University of Virginia,semi_target,junior,Communications,other,0,0,1,0,0,6,8,0,15,1,0.067,169,22,0.448,0.257,1,0
U102000,info_session_registration,1,UT Austin,semi_target,junior,Statistics,stem,0,0,0,6,0,10,17,2,35,6,0.171,190,5,0.66,0.382,1,0
U101278,resume_template_form,1,Boston College,semi_target,junior,Communications,other,0,1,1,2,0,8,6,0,18,4,0.222,198,9,0.369,0.17,1,0
U100822,resume_template_form,1,Cornell University,target,junior,Political Science,other,1,0,1,2,1,1,7,0,13,5,0.385,198,6,0.523,0.281,1,0
U100616,resume_template_form,1,University of Virginia,semi_target,senior,Economics,finance_econ,1,1,0,3,6,11,13,4,39,11,0.282,206,0,0.822,0.337,1,1
U100222,resume_template_form,1,Arizona State University,non_target,senior,Economics,finance_econ,1,0,0,6,6,16,10,0,39,13,0.333,206,0,0.639,0.273,1,0
U101730,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,4,2,4,3,0,15,8,0.533,195,4,0.525,0.221,1,0
U101179,resume_template_form,1,University of Virginia,semi_target,senior,Finance,finance_econ,0,1,1,7,7,13,10,2,41,16,0.39,200,4,0.727,0.269,1,1
U101429,resume_template_form,1,Kent State University,non_target,senior,Political Science,other,0,0,1,4,3,11,16,3,38,8,0.211,203,5,0.68,0.277,1,0
U101247,email_capture,1,University of Pennsylvania,target,senior,Psychology,other,0,0,1,6,7,18,35,3,70,14,0.2,208,1,0.785,0.423,1,0
U100772,info_session_registration,1,UT Austin,semi_target,sophomore,Finance,finance_econ,0,0,1,2,1,8,10,0,22,4,0.182,183,21,0.0,0.0,0,0
U100626,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,2,2,10,16,5,35,4,0.114,200,3,0.621,0.221,1,1
U100780,info_session_registration,1,Cornell University,target,freshman,Communications,other,0,0,0,0,0,11,21,4,36,0,0.0,196,8,0.606,0.26,1,0
U101979,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,7,11,0,18,0,0.0,187,14,0.241,0.103,1,0
U101743,resume_template_form,1,University of Michigan,target,sophomore,History,other,1,0,0,1,6,11,13,2,34,8,0.235,193,2,0.664,0.268,1,0
U101279,email_capture,1,Ohio State University,semi_target,junior,Psychology,other,0,0,0,3,3,14,15,0,35,6,0.171,203,4,0.457,0.269,1,0
U101288,unknown,0,(not provided),unknown,unknown,(not provided),unknown,1,0,1,8,8,9,16,2,45,18,0.4,207,1,0.907,0.507,1,0
U101277,resume_workshop_registration,1,University of Illinois,semi_target,junior,Statistics,stem,0,0,0,1,1,15,12,0,29,2,0.069,191,13,0.566,0.255,1,0
U101915,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,1,2,8,6,1,18,3,0.167,207,1,0.472,0.235,1,0
U100016,info_session_registration,1,Ohio State University,semi_target,freshman,Communications,other,0,0,0,0,1,7,12,1,21,1,0.048,178,27,0.461,0.265,1,0
U101855,resume_template_form,1,San Diego State,non_target,senior,History,other,0,0,1,0,0,11,8,2,22,1,0.045,203,3,0.358,0.15,1,0
U101159,email_capture,1,Harvard University,target,senior,Economics,finance_econ,0,0,0,0,0,6,9,0,15,0,0.0,199,0,0.289,0.133,1,0
U101355,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,12,8,0,20,0,0.0,174,20,0.296,0.174,1,0
U101530,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,1,0,0,0,4,2,0,7,1,0.143,202,6,0.113,0.057,1,0
U100631,email_capture,1,Temple University,non_target,sophomore,Computer Science,stem,0,0,0,0,0,1,1,0,2,0,0.0,18,57,0.25,0.129,1,0
U100422,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,2,6,11,15,1,35,8,0.229,190,9,0.629,0.287,1,0
U101084,info_session_registration,1,Harvard University,target,sophomore,Mathematics,stem,0,0,0,0,0,10,17,1,28,0,0.0,208,0,0.68,0.373,1,0
U101843,resume_workshop_registration,1,UT Austin,semi_target,freshman,Accounting,finance_econ,1,0,1,3,6,2,6,1,20,11,0.55,153,40,0.484,0.285,1,0
U101168,resume_template_form,1,University of Pennsylvania,target,senior,Mathematics,stem,0,0,1,0,2,9,11,0,23,3,0.13,205,1,0.531,0.197,1,0
U101551,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,3,12,13,2,30,3,0.1,200,0,0.562,0.227,1,1
U101567,resume_template_form,1,Harvard University,target,sophomore,Communications,other,1,0,0,0,0,8,16,3,28,1,0.036,202,4,0.435,0.212,1,0
U100315,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,1,0,1,5,15,0,22,2,0.091,189,9,0.374,0.142,1,0
U100560,resume_template_form,1,New York University,target,sophomore,History,other,0,1,0,0,0,2,2,0,5,1,0.2,129,38,0.347,0.134,1,0
U100985,resume_template_form,1,Emory University,semi_target,freshman,Political Science,other,1,0,1,0,1,11,15,5,34,3,0.088,204,3,0.705,0.363,1,0
U101263,info_session_registration,1,Emory University,semi_target,senior,Communications,other,0,0,1,2,2,8,8,1,22,5,0.227,199,1,0.407,0.231,1,0
U100365,info_session_registration,1,San Diego State,non_target,freshman,Finance,finance_econ,0,0,0,0,0,14,18,1,33,0,0.0,197,4,0.338,0.196,1,0
U100877,resume_workshop_registration,1,University of Illinois,semi_target,junior,Psychology,other,0,0,1,0,0,12,15,1,29,1,0.034,202,0,0.501,0.249,1,0
U100376,info_session_registration,1,Harvard University,target,junior,Accounting,finance_econ,0,0,1,4,12,8,12,2,39,17,0.436,204,4,0.827,0.399,1,1
U101593,resume_workshop_registration,1,Boston College,semi_target,freshman,Economics,finance_econ,1,0,0,5,7,10,9,2,34,13,0.382,192,14,0.571,0.224,1,0
U101466,resume_template_form,1,University of Nevada,non_target,junior,Engineering,stem,0,1,0,0,0,6,7,0,14,1,0.071,167,37,0.416,0.206,1,0
U100663,resume_workshop_registration,1,University of Kansas,non_target,junior,Mathematics,stem,0,0,1,0,4,4,14,0,23,5,0.217,183,19,0.447,0.229,1,0
U100377,info_session_registration,1,University of Nevada,non_target,junior,Psychology,other,0,1,0,0,0,7,8,3,19,1,0.053,196,2,0.438,0.209,1,0
U100372,email_capture,1,Temple University,non_target,junior,Communications,other,0,0,1,0,0,1,1,0,3,1,0.333,119,75,0.067,0.024,1,0
U101917,resume_template_form,1,University of Michigan,target,senior,Mathematics,stem,1,1,1,6,5,13,19,1,47,14,0.298,208,0,0.676,0.346,1,0
U101635,self_completed_profile,1,University of Kansas,non_target,junior,Computer Science,stem,0,0,1,1,1,10,13,3,29,3,0.103,182,8,0.542,0.212,1,0
U101753,self_completed_profile,1,University of Nevada,non_target,junior,Political Science,other,0,0,1,3,0,9,12,0,25,4,0.16,177,9,0.455,0.246,1,0
U101111,info_session_registration,1,Boston College,semi_target,sophomore,Economics,finance_econ,1,0,1,4,6,12,13,2,39,12,0.308,209,0,0.655,0.299,1,1
U100677,unknown,0,(not provided),unknown,unknown,(not provided),unknown,0,0,0,0,0,2,1,0,3,0,0.0,178,11,0.365,0.215,1,0
U101560,resume_workshop_registration,1,Kent State University,non_target,junior,Computer Science,stem,0,0,0,0,0,8,17,2,27,0,0.0,193,8,0.351,0.133,1,0
U101951,resume_workshop_registration,1,Harvard University,target,freshman,Computer Science,stem,0,0,0,0,0,5,2,0,7,0,0.0,157,23,0.196,0.104,1,0
U101409,info_session_registration,1,Cornell University,target,sophomore,Engineering,stem,1,0,0,5,4,19,13,4,46,10,0.217,195,6,0.732,0.35,1,1
U100714,email_capture,1,Emory University,semi_target,senior,Accounting,finance_econ,0,0,0,5,6,16,26,4,57,11,0.193,207,1,0.784,0.454,1,0
U100079,resume_template_form,1,Cornell University,target,sophomore,Accounting,finance_econ,0,0,1,5,3,7,6,1,23,9,0.391,203,0,0.634,0.251,1,0
U101138,email_capture,1,New York University,target,junior,Political Science,other,0,1,0,3,5,9,9,1,28,9,0.321,189,18,0.575,0.219,1,0
U100864,email_capture,1,University of Kansas,non_target,junior,Economics,finance_econ,1,0,0,2,3,5,6,0,17,6,0.353,177,18,0.517,0.181,1,0
U101794,resume_workshop_registration,1,University of Virginia,semi_target,junior,Finance,finance_econ,0,1,1,8,13,14,20,3,60,23,0.383,204,5,0.874,0.457,1,1
U101280,resume_template_form,1,San Diego State,non_target,senior,Political Science,other,0,0,0,0,0,6,12,0,18,0,0.0,198,5,0.318,0.132,1,0
U101790,resume_template_form,1,University of Virginia,semi_target,senior,Statistics,stem,0,0,0,0,1,15,14,3,33,1,0.03,201,2,0.614,0.335,1,0
U100426,resume_template_form,1,University of Michigan,target,junior,Economics,finance_econ,0,1,1,3,6,6,9,1,27,11,0.407,207,0,0.774,0.41,1,1
